COUNTRY;REGION;Fecha;cum_pos_pcr;cum_pos_zero;cum_pos_ag;cum_pos_total;cum_total_muestras
PE;ANCASH;2020-08-17;2987;12422;;15409;83257
PE;ANCASH;2020-08-18;3029;12636;;15665;84032
PE;ANCASH;2020-08-19;3046;12848;;15894;84930
PE;ANCASH;2020-08-20;3109;13040;;16149;86035
PE;ANCASH;2020-08-21;3158;13207;;16365;86873
PE;ANCASH;2020-08-22;3180;13446;;16626;87867
PE;ANCASH;2020-08-23;3206;13646;;16852;88700
PE;ANCASH;2020-08-24;3208;13741;;16949;89195
PE;ANCASH;2020-08-25;3247;13923;;17170;90137
PE;ANCASH;2020-08-26;3274;14040;;17314;90750
PE;ANCASH;2020-08-27;3360;14235;;17595;92068
PE;ANCASH;2020-08-28;3370;14476;;17846;93279
PE;ANCASH;2020-08-29;3373;14715;;18088;93938
PE;ANCASH;2020-08-30;3445;14910;;18355;95043
PE;ANCASH;2020-08-31;3462;14997;;18459;95687
PE;ANCASH;2020-09-01;3499;15106;;18605;96183
PE;ANCASH;2020-09-02;3500;15285;;18785;96805
PE;ANCASH;2020-09-03;3535;15444;;18979;97648
PE;ANCASH;2020-09-04;3550;15554;;19104;98243
PE;ANCASH;2020-09-05;3574;15659;;19233;99239
PE;ANCASH;2020-09-06;3603;15791;;19394;99905
PE;ANCASH;2020-09-07;3613;15823;;19436;100144
PE;ANCASH;2020-09-08;3651;15910;;19561;100586
PE;ANCASH;2020-09-09;3652;16051;;19703;101086
PE;ANCASH;2020-09-10;3679;16178;;19857;101779
PE;ANCASH;2020-09-11;3709;16337;;20046;102553
PE;ANCASH;2020-09-12;3730;16458;;20188;103121
PE;ANCASH;2020-09-13;3752;16577;;20329;103760
PE;ANCASH;2020-09-14;3770;16760;;20530;104524
PE;ANCASH;2020-09-15;3778;16871;;20649;105009
PE;ANCASH;2020-09-16;3800;17024;;20824;105895
PE;ANCASH;2020-09-17;3817;17242;;21059;106861
PE;ANCASH;2020-09-18;3820;17415;;21235;107461
PE;ANCASH;2020-09-19;3837;17538;;21375;108103
PE;ANCASH;2020-09-20;3853;17707;;21560;108896
PE;ANCASH;2020-09-21;3853;17707;;21560;108896
PE;ANCASH;2020-09-22;3881;17880;;21761;109651
PE;ANCASH;2020-09-23;3895;18043;;21938;110376
PE;ANCASH;2020-09-24;3918;18284;;22202;111231
PE;ANCASH;2020-09-25;3918;18424;;22342;111637
PE;ANCASH;2020-09-26;3936;18547;;22483;112344
PE;ANCASH;2020-09-27;3948;18660;;22608;112864
PE;ANCASH;2020-09-28;3948;18713;;22661;113123
PE;ANCASH;2020-09-29;3957;18771;;22728;113405
PE;ANCASH;2020-09-30;3972;18850;;22822;113766
PE;ANCASH;2020-10-01;3988;18946;;22934;114241
PE;ANCASH;2020-10-02;3996;19038;;23034;114629
PE;ANCASH;2020-10-03;4019;19110;;23129;115138
PE;ANCASH;2020-10-04;4041;19181;;23222;115646
PE;ANCASH;2020-10-05;4064;19210;;23274;115871
PE;ANCASH;2020-10-06;4064;19287;;23351;116137
PE;ANCASH;2020-10-07;4070;19355;;23425;116511
PE;ANCASH;2020-10-08;4081;19468;;23549;116827
PE;ANCASH;2020-10-09;4103;19614;;23717;117627
PE;ANCASH;2020-10-10;4110;19708;;23818;118344
PE;ANCASH;2020-10-11;4122;19817;;23939;119497
PE;ANCASH;2020-10-12;4145;19909;;24054;120420
PE;ANCASH;2020-10-13;4146;20031;;24177;121222
PE;ANCASH;2020-10-14;4153;20104;;24257;122146
PE;ANCASH;2020-10-15;4156;20290;;24446;123393
PE;ANCASH;2020-10-16;4173;20395;;24568;124471
PE;ANCASH;2020-10-17;4185;20525;;24710;126148
PE;ANCASH;2020-10-18;4197;20702;;24899;127175
PE;ANCASH;2020-10-19;4210;20741;;24951;127754
PE;ANCASH;2020-10-20;4227;20852;;25079;128655
PE;ANCASH;2020-10-21;4229;20974;;25203;129574
PE;ANCASH;2020-10-22;4243;21096;;25339;130760
PE;ANCASH;2020-10-23;4260;21204;;25464;131977
PE;ANCASH;2020-10-24;4274;21316;;25590;132991
PE;ANCASH;2020-10-25;4284;21376;;25660;133731
PE;ANCASH;2020-10-26;4288;21420;;25708;134115
PE;ANCASH;2020-10-27;4299;21500;;25799;134791
PE;ANCASH;2020-10-28;4307;21582;;25889;135585
PE;ANCASH;2020-10-29;4321;21698;;26019;136376
PE;ANCASH;2020-10-30;4321;21812;;26133;136800
PE;ANCASH;2020-10-31;4329;21908;;26237;137715
PE;ANCASH;2020-11-01;4 356;22 007;;26363;138587
PE;ANCASH;2020-11-02;4356;22082;;26438;139011
PE;ANCASH;2020-11-03;4382;22219;;26601;140333
PE;ANCASH;2020-11-04;4393;22335;;26728;141329
PE;ANCASH;2020-11-05;4406;22451;;26857;142195
PE;ANCASH;2020-11-06;4422;22515;;26937;142940
PE;ANCASH;2020-11-07;4434;22610;;27044;143858
PE;ANCASH;2020-11-08;4458;22667;;27125;144552
PE;ANCASH;2020-11-09;4468;22727;;27195;144994
PE;ANCASH;2020-11-10;4474;22810;;27284;145401
PE;ANCASH;2020-11-11;4474;22900;;27374;146114
PE;ANCASH;2020-11-12;4494;22991;;27485;146818
PE;ANCASH;2020-11-13;4523;23086;;27609;147560
PE;ANCASH;2020-11-14;4538;23153;;27691;148342
PE;ANCASH;2020-11-15;4555;23207;;27762;148969
PE;ANCASH;2020-11-16;4567;23237;;27804;149287
PE;ANCASH;2020-11-17;4571;23262;;27833;149634
PE;ANCASH;2020-11-18;4584;23324;;27908;150393
PE;ANCASH;2020-11-19;4597;23385;;27982;151151
PE;ANCASH;2020-11-20;4625;23433;;28058;151716
PE;ANCASH;2020-11-21;4648;23510;;28158;152352
PE;ANCASH;2020-11-22;4694;23549;;28243;152939
PE;ANCASH;2020-11-23;4702;23564;;28266;153185
PE;ANCASH;2020-11-24;4703;23604;;28307;153468
PE;ANCASH;2020-11-25;4720;23647;;28367;153949
PE;ANCASH;2020-11-26;4737;23689;;28426;154429
PE;ANCASH;2020-11-27;4765;23777;;28542;155063
PE;ANCASH;2020-11-28;4808;23814;;28622;155671
PE;ANCASH;2020-11-29;4813;23853;;28666;155951
PE;ANCASH;2020-11-30;4864;23884;;28748;156541
PE;ANCASH;2020-12-01;4881;23919;;28800;156852
PE;ANCASH;2020-12-02;4892;23956;;28848;157150
PE;ANCASH;2020-12-03;4917;23989;;28906;157549
PE;ANCASH;2020-12-04;4978;24014;;28992;158173
PE;ANCASH;2020-12-05;5010;24053;;29063;158576
PE;ANCASH;2020-12-06;5020;24080;;29100;158966
PE;ANCASH;2020-12-07;5059;24087;;29146;159236
PE;ANCASH;2020-12-08;5099;24119;;29218;159770
PE;ANCASH;2020-12-09;5140;24131;;29271;159979
PE;ANCASH;2020-12-10;5168;24168;;29336;160280
PE;ANCASH;2020-12-11;5172;24184;;29356;160495
PE;ANCASH;2020-12-12;5216;24235;;29451;160965
PE;ANCASH;2020-12-13;5247;24271;;29518;161396
PE;ANCASH;2020-12-14;5377;24289;;29666;161891
PE;ANCASH;2020-12-15;5379;24308;;29687;162166
PE;ANCASH;2020-12-16;5380;24335;;29715;162471
PE;ANCASH;2020-12-17;5458;24365;;29823;163049
PE;ANCASH;2020-12-18;5458;24392;;29850;163432
PE;ANCASH;2020-12-19;5482;24406;;29888;163791
PE;ANCASH;2020-12-20;5614;24425;;30039;164325
PE;ANCASH;2020-12-21;5614;24437;;30051;164419
PE;ANCASH;2020-12-22;5705;24478;;30183;165129
PE;ANCASH;2020-12-23;5749;24523;;30272;165746
PE;ANCASH;2020-12-24;5802;24544;;30346;166230
PE;ANCASH;2020-12-25;5858;24574;;30432;166565
PE;ANCASH;2020-12-26;5938;24578;;30516;166847
PE;ANCASH;2020-12-27;6022;24592;;30614;167286
PE;ANCASH;2020-12-28;6144;24599;;30743;167713
PE;ANCASH;2020-12-29;6152;24630;;30782;167968
PE;ANCASH;2020-12-30;6152;24651;;30803;168221
PE;ANCASH;2020-12-31;6243;24666;;30909;168729
PE;ANCASH;2021-01-01;6320;24681;;31001;169177
PE;ANCASH;2021-01-02;6405;24682;;31087;169463
PE;ANCASH;2021-01-03;6469;24682;;31151;169839
PE;ANCASH;2021-01-04;6535;24685;;31220;170166
PE;ANCASH;2021-01-05;6637;24686;;31323;170627
PE;ANCASH;2021-01-06;6637;24710;0;31347;170986
PE;ANCASH;2021-01-07;6767;24717;0;31484;171671
PE;ANCASH;2021-01-08;6814;24744;0;31558;172187
PE;ANCASH;2021-01-09;6894;24764;0;31658;172773
PE;ANCASH;2021-01-10;6923;24781;0;31704;173231
PE;ANCASH;2021-01-11;7058;24783;0;31841;174022
PE;ANCASH;2021-01-12;7132;24788;0;31920;174659
PE;ANCASH;2021-01-13;7202;24806;395;32403;176456
PE;ANCASH;2021-01-14;7319;24868;468;32655;177896
PE;ANCASH;2021-01-15;7393;24893;1192;33478;180645
PE;ANCASH;2021-01-16;7468;24921;1279;33668;181813
PE;ANCASH;2021-01-17;7584;24947;1382;33913;182747
PE;ANCASH;2021-01-18;7760;24957;1436;34153;183720
PE;ANCASH;2021-01-19;7836;24980;1503;34319;184252
PE;ANCASH;2021-01-20;7921;25014;1651;34586;185162
PE;ANCASH;2021-01-21;7936;25030;1743;34709;185965
PE;ANCASH;2021-01-22;7939;25054;1878;34871;186879
PE;ANCASH;2021-01-23;8090;25082;1960;35132;188024
PE;ANCASH;2021-01-24;8122;25104;2101;35327;188574
PE;ANCASH;2021-01-25;8206;25110;2175;35491;189295
PE;ANCASH;2021-01-26;8230;25124;2253;35607;189799
PE;ANCASH;2021-01-27;8410;25156;2370;35936;190169
PE;ANCASH;2021-01-28;8459;25176;2560;36195;191055
PE;ANCASH;2021-01-29;8474;25206;2680;36360;191433
PE;ANCASH;2021-01-30;8577;25241;2816;36634;191790
PE;ANCASH;2021-01-31;8676;25266;2925;36867;192991
PE;ANCASH;2021-02-01;8901;25274;2973;37148;194125
PE;ANCASH;2021-02-02;9057;25294;3063;37414;195423
PE;ANCASH;2021-02-03;9157;25327;3240;37724;196812
PE;ANCASH;2021-02-04;9214;25364;3403;37981;199019
PE;ANCASH;2021-02-05;9359;25402;3585;38346;200589
PE;ANCASH;2021-02-06;9464;25406;3735;38605;202015
PE;ANCASH;2021-02-07;9624;25421;3823;38868;203259
PE;ANCASH;2021-02-08;9694;25431;3923;39048;204072
PE;ANCASH;2021-02-09;9748;25444;3984;39176;204894
PE;ANCASH;2021-02-10;9812;25467;4136;39415;206165
PE;ANCASH;2021-02-11;9832;25496;4307;39635;207532
PE;ANCASH;2021-02-12;9900;25521;4470;39891;209086
PE;ANCASH;2021-02-13;10014;25531;4608;40153;210936
PE;ANCASH;2021-02-14;10027;25561;4760;40348;212268
PE;ANCASH;2021-02-15;10095;25566;4809;40470;213136
PE;ANCASH;2021-02-16;10119;25585;4906;40610;214090
PE;ANCASH;2021-02-17;10164;25594;5068;40826;215941
PE;ANCASH;2021-02-18;10215;25645;5208;41068;217525
PE;ANCASH;2021-02-19;10266;25659;5340;41265;219028
PE;ANCASH;2021-02-20;10284;25670;5461;41415;220401
PE;ANCASH;2021-02-21;10348;25699;5556;41603;221586
PE;ANCASH;2021-02-22;10385;25705;5610;41700;222144
PE;ANCASH;2021-02-23;10386;25742;5748;41876;223332
PE;APURIMAC;2020-04-03;1;;;1;
PE;APURIMAC;2020-04-04;1;;;1;
PE;APURIMAC;2020-04-05;1;;;1;
PE;APURIMAC;2020-04-06;1;;;1;
PE;APURIMAC;2020-04-07;1;;;1;
PE;APURIMAC;2020-04-08;1;0;;1;
PE;APURIMAC;2020-04-09;1;0;;1;
PE;APURIMAC;2020-04-10;2;1;;3;
PE;APURIMAC;2020-04-11;2;1;;3;
PE;APURIMAC;2020-04-12;4;1;;5;
PE;APURIMAC;2020-04-13;4;1;;5;
PE;APURIMAC;2020-04-14;4;6;;10;
PE;APURIMAC;2020-04-15;9;11;;20;
PE;APURIMAC;2020-04-16;9;13;;22;
PE;APURIMAC;2020-04-17;9;23;;32;
PE;APURIMAC;2020-04-18;9;26;;35;
PE;APURIMAC;2020-04-19;9;26;;35;
PE;APURIMAC;2020-04-20;9;31;;40;421
PE;APURIMAC;2020-04-21;9;33;;42;534
PE;APURIMAC;2020-04-22;9;37;;46;545
PE;APURIMAC;2020-04-23;9;43;;52;1200
PE;APURIMAC;2020-04-24;9;44;;53;1709
PE;APURIMAC;2020-04-25;9;54;;63;1750
PE;APURIMAC;2020-04-26;13;55;;68;1850
PE;APURIMAC;2020-04-27;13;56;;69;2070
PE;APURIMAC;2020-04-28;13;56;;69;2374
PE;APURIMAC;2020-04-29;13;56;;69;2612
PE;APURIMAC;2020-04-30;13;65;;78;2867
PE;APURIMAC;2020-05-01;10;73;;83;3141
PE;APURIMAC;2020-05-02;10;74;;84;3327
PE;APURIMAC;2020-05-03;10;74;;84;3452
PE;APURIMAC;2020-05-04;10;74;;84;3498
PE;APURIMAC;2020-05-05;10;74;;84;3694
PE;APURIMAC;2020-05-06;10;74;;84;3851
PE;APURIMAC;2020-05-07;10;80;;90;4072
PE;APURIMAC;2020-05-08;10;82;;92;4202
PE;APURIMAC;2020-05-09;10;82;;92;4288
PE;APURIMAC;2020-05-10;10;83;;93;4331
PE;APURIMAC;2020-05-11;10;83;;93;4358
PE;APURIMAC;2020-05-12;10;85;;95;4603
PE;APURIMAC;2020-05-13;10;86;;96;4881
PE;APURIMAC;2020-05-14;11;88;;99;5018
PE;APURIMAC;2020-05-15;11;89;;100;5114
PE;APURIMAC;2020-05-16;11;93;;104;5215
PE;APURIMAC;2020-05-17;11;94;;105;5248
PE;APURIMAC;2020-05-18;11;94;;105;5264
PE;APURIMAC;2020-05-19;11;97;;108;5355
PE;APURIMAC;2020-05-20;11;102;;113;5489
PE;APURIMAC;2020-05-21;11;102;;113;5665
PE;APURIMAC;2020-05-22;11;108;;119;5716
PE;APURIMAC;2020-05-23;12;110;;122;6145
PE;APURIMAC;2020-05-24;11;130;;141;6430
PE;APURIMAC;2020-05-25;11;130;;141;6604
PE;APURIMAC;2020-05-26;11;135;;146;6839
PE;APURIMAC;2020-05-27;11;140;;151;7091
PE;APURIMAC;2020-05-28;11;141;;152;7154
PE;APURIMAC;2020-05-29;11;151;;162;7434
PE;APURIMAC;2020-05-30;11;160;;171;7448
PE;APURIMAC;2020-05-31;11;183;;194;7730
PE;APURIMAC;2020-06-01;11;183;;194;7975
PE;APURIMAC;2020-06-02;11;187;;198;8391
PE;APURIMAC;2020-06-03;11;192;;203;8518
PE;APURIMAC;2020-06-04;11;210;;221;8643
PE;APURIMAC;2020-06-05;11;226;;237;8947
PE;APURIMAC;2020-06-06;12;236;;248;9223
PE;APURIMAC;2020-06-07;12;247;;259;9590
PE;APURIMAC;2020-06-08;12;276;;288;9806
PE;APURIMAC;2020-06-09;12;283;;295;10091
PE;APURIMAC;2020-06-10;12;302;;314;10497
PE;APURIMAC;2020-06-11;12;307;;319;10827
PE;APURIMAC;2020-06-12;12;319;;331;11496
PE;APURIMAC;2020-06-13;13;333;;346;11814
PE;APURIMAC;2020-06-14;13;335;;348;12097
PE;APURIMAC;2020-06-15;13;338;;351;12319
PE;APURIMAC;2020-06-16;13;340;;353;12584
PE;APURIMAC;2020-06-17;13;389;;402;12942
PE;APURIMAC;2020-06-18;13;397;;410;13237
PE;APURIMAC;2020-06-19;14;398;;412;13688
PE;APURIMAC;2020-06-20;15;426;;441;14202
PE;APURIMAC;2020-06-21;16;441;;457;15127
PE;APURIMAC;2020-06-22;16;481;;497;16231
PE;APURIMAC;2020-06-23;16;482;;498;16851
PE;APURIMAC;2020-06-24;16;487;;503;17369
PE;APURIMAC;2020-06-25;16;498;;514;17788
PE;APURIMAC;2020-06-26;16;509;;525;18120
PE;APURIMAC;2020-06-27;16;514;;530;18429
PE;APURIMAC;2020-06-28;16;536;;552;18844
PE;APURIMAC;2020-06-29;16;538;;554;19126
PE;APURIMAC;2020-06-30;16;541;;557;19362
PE;APURIMAC;2020-07-01;16;550;;566;19659
PE;APURIMAC;2020-07-02;16;553;;569;19752
PE;APURIMAC;2020-07-03;16;562;;578;19925
PE;APURIMAC;2020-07-04;19;570;;589;20155
PE;APURIMAC;2020-07-05;20;573;;593;20283
PE;APURIMAC;2020-07-06;20;577;;597;20567
PE;APURIMAC;2020-07-07;20;581;;601;20623
PE;APURIMAC;2020-07-08;20;583;;603;20702
PE;APURIMAC;2020-07-09;20;595;;615;21007
PE;APURIMAC;2020-07-10;20;600;;620;21307
PE;APURIMAC;2020-07-11;20;608;;628;21609
PE;APURIMAC;2020-07-12;34;621;;655;21922
PE;APURIMAC;2020-07-13;34;627;;661;22390
PE;APURIMAC;2020-07-14;34;630;;664;22592
PE;APURIMAC;2020-07-15;34;634;;668;22873
PE;APURIMAC;2020-07-16;41;638;;679;23301
PE;APURIMAC;2020-07-17;41;650;;691;23553
PE;APURIMAC;2020-07-18;41;657;;698;23645
PE;APURIMAC;2020-07-19;50;665;;715;23899
PE;APURIMAC;2020-07-20;50;675;;725;24108
PE;APURIMAC;2020-07-21;50;682;;732;24369
PE;APURIMAC;2020-07-22;58;695;;753;24680
PE;APURIMAC;2020-07-23;60;703;;763;24900
PE;APURIMAC;2020-07-24;61;715;;776;25203
PE;APURIMAC;2020-07-25;61;715;;776;25203
PE;APURIMAC;2020-07-26;70;733;;803;25987
PE;APURIMAC;2020-07-27;78;748;;826;26262
PE;APURIMAC;2020-07-28;78;762;;840;26363
PE;APURIMAC;2020-07-29;78;780;;858;26485
PE;APURIMAC;2020-07-30;78;802;;880;26592
PE;APURIMAC;2020-07-31;78;834;;912;26765
PE;APURIMAC;2020-08-01;92;862;;954;26951
PE;APURIMAC;2020-08-02;92;890;;982;27164
PE;APURIMAC;2020-08-03;92;908;;1000;27267
PE;APURIMAC;2020-08-04;98;931;;1029;27418
PE;APURIMAC;2020-08-05;98;970;;1068;27581
PE;APURIMAC;2020-08-06;109;1027;;1136;27809
PE;APURIMAC;2020-08-07;121;1085;;1206;28156
PE;APURIMAC;2020-08-08;132;1125;;1257;28543
PE;APURIMAC;2020-08-09;132;1173;;1305;28719
PE;APURIMAC;2020-08-10;140;1193;;1333;28853
PE;APURIMAC;2020-08-11;140;1261;;1401;29283
PE;APURIMAC;2020-08-12;148;1345;;1493;29613
PE;APURIMAC;2020-08-13;169;1401;;1570;29977
PE;APURIMAC;2020-08-14;175;1451;;1626;30290
PE;APURIMAC;2020-08-15;180;1512;;1692;30715
PE;APURIMAC;2020-08-16;210;1567;;1777;31137
PE;APURIMAC;2020-08-17;210;1596;;1806;31313
PE;APURIMAC;2020-08-18;216;1659;;1875;31537
PE;APURIMAC;2020-08-19;228;1736;;1964;31988
PE;APURIMAC;2020-08-20;228;1786;;2014;32307
PE;APURIMAC;2020-08-21;248;1848;;2096;32747
PE;APURIMAC;2020-08-22;249;1896;;2145;33028
PE;APURIMAC;2020-08-23;289;1995;;2284;33701
PE;APURIMAC;2020-08-24;289;2018;;2307;34015
PE;APURIMAC;2020-08-25;289;2098;;2387;34421
PE;APURIMAC;2020-08-26;294;2154;;2448;34695
PE;APURIMAC;2020-08-27;321;2218;;2539;35085
PE;APURIMAC;2020-08-28;328;2291;;2619;35595
PE;APURIMAC;2020-08-29;340;2363;;2703;35924
PE;APURIMAC;2020-08-30;364;2435;;2799;36473
PE;APURIMAC;2020-08-31;364;2478;;2842;36901
PE;APURIMAC;2020-09-01;365;2508;;2873;37051
PE;APURIMAC;2020-09-02;374;2599;;2973;37578
PE;APURIMAC;2020-09-03;379;2654;;3033;38040
PE;APURIMAC;2020-09-04;393;2719;;3112;38585
PE;APURIMAC;2020-09-05;394;2854;;3248;39565
PE;APURIMAC;2020-09-06;394;2960;;3354;41182
PE;APURIMAC;2020-09-07;394;2985;;3379;41260
PE;APURIMAC;2020-09-08;394;3026;;3420;41417
PE;APURIMAC;2020-09-09;401;3133;;3534;41983
PE;APURIMAC;2020-09-10;454;3264;;3718;43019
PE;APURIMAC;2020-09-11;456;3371;;3827;44369
PE;APURIMAC;2020-09-12;477;3401;;3878;44860
PE;APURIMAC;2020-09-13;494;3464;;3958;45359
PE;APURIMAC;2020-09-14;516;3494;;4010;46100
PE;APURIMAC;2020-09-15;523;3513;;4036;46258
PE;APURIMAC;2020-09-16;529;3562;;4091;47235
PE;APURIMAC;2020-09-17;543;3602;;4145;48073
PE;APURIMAC;2020-09-18;546;3654;;4200;48710
PE;APURIMAC;2020-09-19;561;3744;;4305;49249
PE;APURIMAC;2020-09-20;574;3804;;4378;49735
PE;APURIMAC;2020-09-21;574;3804;;4378;49735
PE;APURIMAC;2020-09-22;575;3832;;4407;50033
PE;APURIMAC;2020-09-23;606;3886;;4492;50493
PE;APURIMAC;2020-09-24;614;3930;;4544;50817
PE;APURIMAC;2020-09-25;626;3969;;4595;51132
PE;APURIMAC;2020-09-26;626;4012;;4638;51515
PE;APURIMAC;2020-09-27;648;4056;;4704;52095
PE;APURIMAC;2020-09-28;648;4095;;4743;52333
PE;APURIMAC;2020-09-29;648;4108;;4756;52417
PE;APURIMAC;2020-09-30;666;4117;;4783;52515
PE;APURIMAC;2020-10-01;698;4131;;4829;52642
PE;APURIMAC;2020-10-02;698;4147;;4845;52782
PE;APURIMAC;2020-10-03;719;4163;;4882;52907
PE;APURIMAC;2020-10-04;740;4179;;4919;53032
PE;APURIMAC;2020-10-05;741;4185;;4926;53046
PE;APURIMAC;2020-10-06;749;4198;;4947;53118
PE;APURIMAC;2020-10-07;773;4202;;4975;53214
PE;APURIMAC;2020-10-08;787;4226;;5013;53309
PE;APURIMAC;2020-10-09;789;4252;;5041;53646
PE;APURIMAC;2020-10-10;800;4264;;5064;54038
PE;APURIMAC;2020-10-11;800;4284;;5084;54703
PE;APURIMAC;2020-10-12;800;4305;;5105;55046
PE;APURIMAC;2020-10-13;807;4331;;5138;55438
PE;APURIMAC;2020-10-14;824;4353;;5177;55871
PE;APURIMAC;2020-10-15;850;4391;;5241;56282
PE;APURIMAC;2020-10-16;865;4437;;5302;56770
PE;APURIMAC;2020-10-17;870;4460;;5330;57138
PE;APURIMAC;2020-10-18;875;4478;;5353;57679
PE;APURIMAC;2020-10-19;881;4498;;5379;58198
PE;APURIMAC;2020-10-20;905;4524;;5429;58666
PE;APURIMAC;2020-10-21;911;4552;;5463;59292
PE;APURIMAC;2020-10-22;921;4573;;5494;59663
PE;APURIMAC;2020-10-23;948;4590;;5538;60162
PE;APURIMAC;2020-10-24;951;4615;;5566;60586
PE;APURIMAC;2020-10-25;961;4629;;5590;60995
PE;APURIMAC;2020-10-26;961;4656;;5617;61612
PE;APURIMAC;2020-10-27;971;4673;;5644;62051
PE;APURIMAC;2020-10-28;984;4694;;5678;62588
PE;APURIMAC;2020-10-29;984;4712;;5696;63052
PE;APURIMAC;2020-10-30;1000;4750;;5750;63323
PE;APURIMAC;2020-10-31;1000;4772;;5772;63686
PE;APURIMAC;2020-11-01;1009;4799;;5808;64036
PE;APURIMAC;2020-11-02;1009;4811;;5820;64383
PE;APURIMAC;2020-11-03;1009;4823;;5832;64640
PE;APURIMAC;2020-11-04;1022;4838;;5860;65118
PE;APURIMAC;2020-11-05;1025;4867;;5892;65755
PE;APURIMAC;2020-11-06;1039;4906;;5945;66453
PE;APURIMAC;2020-11-07;1049;4933;;5982;66871
PE;APURIMAC;2020-11-08;1049;4948;;5997;67172
PE;APURIMAC;2020-11-09;1049;4962;;6011;67384
PE;APURIMAC;2020-11-10;1056;4983;;6039;67724
PE;APURIMAC;2020-11-11;1056;5002;;6058;68104
PE;APURIMAC;2020-11-12;1064;5048;;6112;68778
PE;APURIMAC;2020-11-13;1074;5065;;6139;69189
PE;APURIMAC;2020-11-14;1082;5084;;6166;69569
PE;APURIMAC;2020-11-15;1082;5105;;6187;69864
PE;APURIMAC;2020-11-16;1082;5124;;6206;70526
PE;APURIMAC;2020-11-17;1092;5136;;6228;70956
PE;APURIMAC;2020-11-18;1099;5153;;6252;71307
PE;APURIMAC;2020-11-19;1105;5169;;6274;71657
PE;APURIMAC;2020-11-20;1116;5185;;6301;72066
PE;APURIMAC;2020-11-21;1119;5189;;6308;72387
PE;APURIMAC;2020-11-22;1119;5205;;6324;72688
PE;APURIMAC;2020-11-23;1119;5215;;6334;72828
PE;APURIMAC;2020-11-24;1126;5240;;6366;73081
PE;APURIMAC;2020-11-25;1139;5253;;6392;73397
PE;APURIMAC;2020-11-26;1152;5265;;6417;73712
PE;APURIMAC;2020-11-27;1165;5274;;6439;74017
PE;APURIMAC;2020-11-28;1186;5296;;6482;74279
PE;APURIMAC;2020-11-29;1186;5310;;6496;74529
PE;APURIMAC;2020-11-30;1186;5322;;6508;75124
PE;APURIMAC;2020-12-01;1200;5341;;6541;75798
PE;APURIMAC;2020-12-02;1227;5388;;6615;76249
PE;APURIMAC;2020-12-03;1232;5404;;6636;76629
PE;APURIMAC;2020-12-04;1252;5417;;6669;77025
PE;APURIMAC;2020-12-05;1285;5429;;6714;77379
PE;APURIMAC;2020-12-06;1285;5446;;6731;77661
PE;APURIMAC;2020-12-07;1285;5458;;6743;77789
PE;APURIMAC;2020-12-08;1295;5486;;6781;78155
PE;APURIMAC;2020-12-09;1295;5497;;6792;78417
PE;APURIMAC;2020-12-10;1322;5512;;6834;78740
PE;APURIMAC;2020-12-11;1336;5530;;6866;79031
PE;APURIMAC;2020-12-12;1348;5554;;6902;79539
PE;APURIMAC;2020-12-13;1348;5565;;6913;79733
PE;APURIMAC;2020-12-14;1348;5567;;6915;79978
PE;APURIMAC;2020-12-15;1390;5591;;6981;80329
PE;APURIMAC;2020-12-16;1390;5606;;6996;80708
PE;APURIMAC;2020-12-17;1416;5627;;7043;81087
PE;APURIMAC;2020-12-18;1459;5649;;7108;81880
PE;APURIMAC;2020-12-19;1475;5666;;7141;82115
PE;APURIMAC;2020-12-20;1499;5685;;7184;82347
PE;APURIMAC;2020-12-21;1507;5695;;7202;82581
PE;APURIMAC;2020-12-22;1507;5705;;7212;82778
PE;APURIMAC;2020-12-23;1531;5719;;7250;83181
PE;APURIMAC;2020-12-24;1562;5729;;7291;83515
PE;APURIMAC;2020-12-25;1605;5735;;7340;83829
PE;APURIMAC;2020-12-26;1605;5737;;7342;83896
PE;APURIMAC;2020-12-27;1605;5761;;7366;84067
PE;APURIMAC;2020-12-28;1605;5773;;7378;84205
PE;APURIMAC;2020-12-29;1628;5781;;7409;84474
PE;APURIMAC;2020-12-30;1659;5799;;7458;84729
PE;APURIMAC;2020-12-31;1697;5823;;7520;85096
PE;APURIMAC;2021-01-01;1821;5834;;7655;85541
PE;APURIMAC;2021-01-02;1822;5839;;7661;85600
PE;APURIMAC;2021-01-03;1822;5841;;7663;85734
PE;APURIMAC;2021-01-04;1856;5847;;7703;85953
PE;APURIMAC;2021-01-05;1856;5855;;7711;86167
PE;APURIMAC;2021-01-06;1901;5866;0;7767;86601
PE;APURIMAC;2021-01-07;1946;5879;0;7825;86678
PE;APURIMAC;2021-01-08;1994;5886;0;7880;86744
PE;APURIMAC;2021-01-09;2108;5903;0;8011;87295
PE;APURIMAC;2021-01-10;2185;5922;0;8107;87751
PE;APURIMAC;2021-01-11;2268;5935;0;8203;87966
PE;APURIMAC;2021-01-12;2290;5952;0;8242;88020
PE;APURIMAC;2021-01-13;2290;5983;12;8285;88188
PE;APURIMAC;2021-01-14;2367;6030;21;8418;88685
PE;APURIMAC;2021-01-15;2403;6057;38;8498;89351
PE;APURIMAC;2021-01-16;2501;6100;47;8648;90012
PE;APURIMAC;2021-01-17;2544;6120;56;8720;90370
PE;APURIMAC;2021-01-18;2603;6131;59;8793;90749
PE;APURIMAC;2021-01-19;2603;6140;65;8808;90931
PE;APURIMAC;2021-01-20;2644;6174;79;8897;91424
